game_id,start_time,home,away,p_home,p_draw,p_away,pick,outcome,is_draw,normalized_b365_draw
soccer:epl:2026-04-25:arsenal:newcastle,2026-04-25T16:30:00Z,Arsenal,Newcastle,0.7753329873085022,0.15919548273086548,0.06547150760889053,0,0,0,0.1985757326759792
soccer:epl:2026-04-27:man-united:brentford,2026-04-27T19:00:00Z,Man United,Brentford,0.5534655451774597,0.1937503218650818,0.2527840733528137,0,0,0,0.24974687816402294
soccer:epl:2026-05-01:leeds:burnley,2026-05-01T19:00:00Z,Leeds,Burnley,0.731779158115387,0.23223210871219635,0.035988640040159225,0,0,0,0.18918918918918923
soccer:epl:2026-05-02:brentford:west-ham,2026-05-02T14:00:00Z,Brentford,West Ham,0.46795108914375305,0.23393161594867706,0.2981172800064087,0,0,0,0.2523117569352708
soccer:epl:2026-05-02:newcastle:brighton,2026-05-02T14:00:00Z,Newcastle,Brighton,0.7132319808006287,0.09966228902339935,0.1871057152748108,0,0,0,0.25365853658536586
soccer:epl:2026-05-02:wolves:sunderland,2026-05-02T14:00:00Z,Wolves,Sunderland,0.022820498794317245,0.6765078902244568,0.3006715774536133,1,1,1,0.28120950323974087
soccer:epl:2026-05-02:arsenal:fulham,2026-05-02T16:30:00Z,Arsenal,Fulham,0.8175758123397827,0.13659514486789703,0.04582905396819115,0,0,0,0.2161921021250311
soccer:epl:2026-05-03:bournemouth:crystal-palace,2026-05-03T13:00:00Z,Bournemouth,Crystal Palace,0.5521758198738098,0.15633372962474823,0.29149049520492554,0,0,0,0.2182108431661685
soccer:epl:2026-05-03:man-united:liverpool,2026-05-03T14:30:00Z,Man United,Liverpool,0.7457820773124695,0.13759788870811462,0.1166200265288353,0,0,0,0.24789339604154412
soccer:epl:2026-05-03:aston-villa:tottenham,2026-05-03T18:00:00Z,Aston Villa,Tottenham,0.8996685743331909,0.06521707028150558,0.035114385187625885,0,2,0,0.2631981637337414
soccer:epl:2026-05-04:chelsea:nottm-forest,2026-05-04T14:00:00Z,Chelsea,Nott'm Forest,0.22353452444076538,0.08262164890766144,0.6938438415527344,2,2,0,0.23837638376383766
soccer:epl:2026-05-04:everton:man-city,2026-05-04T19:00:00Z,Everton,Man City,0.19535984098911285,0.3151845633983612,0.48945552110671997,2,1,1,0.19883165161975572
soccer:epl:2026-05-09:liverpool:chelsea,2026-05-09T11:30:00Z,Liverpool,Chelsea,0.6541922688484192,0.11288351565599442,0.2329241931438446,0,1,1,0.23744884719033837
soccer:epl:2026-05-09:brighton:wolves,2026-05-09T14:00:00Z,Brighton,Wolves,0.6078166961669922,0.32599326968193054,0.06619007140398026,0,0,0,0.15199521274920477
soccer:epl:2026-05-09:fulham:bournemouth,2026-05-09T14:00:00Z,Fulham,Bournemouth,0.760132908821106,0.098355233669281,0.14151188731193542,0,2,0,0.26252983293556087
soccer:epl:2026-05-09:sunderland:man-united,2026-05-09T14:00:00Z,Sunderland,Man United,0.23257732391357422,0.43465784192085266,0.3327648341655731,1,1,1,0.2507167057597081
soccer:epl:2026-05-09:man-city:brentford,2026-05-09T16:30:00Z,Man City,Brentford,0.8076795339584351,0.13827896118164062,0.054041456431150436,0,0,0,0.16530647681889218
soccer:epl:2026-05-10:burnley:aston-villa,2026-05-10T13:00:00Z,Burnley,Aston Villa,0.117953360080719,0.24680626392364502,0.635240375995636,2,1,1,0.2187107004210181
soccer:epl:2026-05-10:crystal-palace:everton,2026-05-10T13:00:00Z,Crystal Palace,Everton,0.350894570350647,0.1565375030040741,0.49256786704063416,2,1,1,0.28760631834750905
soccer:epl:2026-05-10:nottm-forest:newcastle,2026-05-10T13:00:00Z,Nott'm Forest,Newcastle,0.44861823320388794,0.1511017382144928,0.40028002858161926,0,1,1,0.26530612244897966
soccer:epl:2026-05-10:west-ham:arsenal,2026-05-10T15:30:00Z,West Ham,Arsenal,0.6167294979095459,0.1525508463382721,0.2307196855545044,0,2,0,0.22528633671632445
soccer:epl:2026-05-11:tottenham:leeds,2026-05-11T19:00:00Z,Tottenham,Leeds,0.36354804039001465,0.3283948600292206,0.30805703997612,0,1,1,0.23074595248903015
soccer:epl:2026-05-13:man-city:crystal-palace,2026-05-13T19:00:00Z,Man City,Crystal Palace,0.9175175428390503,0.05301491171121597,0.0294675063341856,0,0,0,0.12698412698412698
soccer:epl:2026-05-15:aston-villa:liverpool,2026-05-15T19:00:00Z,Aston Villa,Liverpool,0.5745474100112915,0.21951988339424133,0.20593275129795074,0,0,0,0.2680203045685279
soccer:epl:2026-05-17:man-united:nottm-forest,2026-05-17T11:30:00Z,Man United,Nott'm Forest,0.46239611506462097,0.12720978260040283,0.4103941023349762,0,0,0,0.22598870056497172
soccer:epl:2026-05-17:brentford:crystal-palace,2026-05-17T14:00:00Z,Brentford,Crystal Palace,0.4399079382419586,0.16917242109775543,0.39091968536376953,0,1,1,0.22739042403674234
soccer:epl:2026-05-17:everton:sunderland,2026-05-17T14:00:00Z,Everton,Sunderland,0.19695599377155304,0.2617934048175812,0.5412505865097046,2,2,0,0.25320403489108717
soccer:epl:2026-05-17:leeds:brighton,2026-05-17T14:00:00Z,Leeds,Brighton,0.6408281326293945,0.2625437378883362,0.09662817418575287,0,0,0,0.2631981637337414
soccer:epl:2026-05-17:wolves:fulham,2026-05-17T14:00:00Z,Wolves,Fulham,0.018446363508701324,0.15293219685554504,0.8286214470863342,2,1,1,0.25
soccer:epl:2026-05-17:newcastle:west-ham,2026-05-17T16:30:00Z,Newcastle,West Ham,0.32236576080322266,0.16427116096019745,0.5133630633354187,2,0,0,0.2501861504095309
soccer:epl:2026-05-18:arsenal:burnley,2026-05-18T19:00:00Z,Arsenal,Burnley,0.7511377930641174,0.15126581490039825,0.09759634733200073,0,0,0,0.08643039371164588
soccer:epl:2026-05-19:bournemouth:man-city,2026-05-19T18:30:00Z,Bournemouth,Man City,0.4002656936645508,0.2699374258518219,0.3297969698905945,0,1,1,0.21953720447195677
soccer:epl:2026-05-19:chelsea:tottenham,2026-05-19T19:15:00Z,Chelsea,Tottenham,0.2799319922924042,0.2562245726585388,0.4638434052467346,2,0,0,0.257341256132108
soccer:epl:2026-05-24:brighton:man-united,2026-05-24T15:00:00Z,Brighton,Man United,0.4905116856098175,0.16441898047924042,0.34506937861442566,0,2,0,0.2253807106598985
soccer:epl:2026-05-24:burnley:wolves,2026-05-24T15:00:00Z,Burnley,Wolves,0.006354104727506638,0.3122437000274658,0.6814022064208984,2,1,1,0.2705438666137356
soccer:epl:2026-05-24:crystal-palace:arsenal,2026-05-24T15:00:00Z,Crystal Palace,Arsenal,0.17598704993724823,0.1765124499797821,0.6475005149841309,2,2,0,0.23595505617977527
soccer:epl:2026-05-24:fulham:newcastle,2026-05-24T15:00:00Z,Fulham,Newcastle,0.3765164613723755,0.13712246716022491,0.4863610863685608,2,0,0,0.24948024948024947
soccer:epl:2026-05-24:liverpool:brentford,2026-05-24T15:00:00Z,Liverpool,Brentford,0.4449911415576935,0.33979910612106323,0.2152097523212433,0,1,1,0.225296442687747
soccer:epl:2026-05-24:man-city:aston-villa,2026-05-24T15:00:00Z,Man City,Aston Villa,0.56817626953125,0.26467084884643555,0.16715286672115326,0,2,0,0.15828220858895706
soccer:epl:2026-05-24:nottm-forest:bournemouth,2026-05-24T15:00:00Z,Nott'm Forest,Bournemouth,0.2455005943775177,0.35867026448249817,0.39582908153533936,2,1,1,0.2521666200726866
soccer:epl:2026-05-24:sunderland:chelsea,2026-05-24T15:00:00Z,Sunderland,Chelsea,0.37654978036880493,0.09089580178260803,0.5325543880462646,2,0,0,0.2631578947368421
soccer:epl:2026-05-24:tottenham:everton,2026-05-24T15:00:00Z,Tottenham,Everton,0.4555092751979828,0.28808435797691345,0.25640636682510376,0,0,0,0.25315219476465356
soccer:epl:2026-05-24:west-ham:leeds,2026-05-24T15:00:00Z,West Ham,Leeds,0.3952037990093231,0.1492784321308136,0.4555177390575409,2,0,0,0.23647209203238176
soccer:epl:2026-08-21:arsenal:coventry,2026-08-21T19:00:00Z,Arsenal,Coventry,0.904308021068573,0.04190127179026604,0.05379069969058037,0,0,0,0.13565217391304346
soccer:epl:2026-08-22:hull:man-united,2026-08-22T11:30:00Z,Hull,Man United,0.4185597002506256,0.26145195960998535,0.31998834013938904,0,0,0,0.18994413407821234
soccer:epl:2026-08-22:everton:crystal-palace,2026-08-22T14:00:00Z,Everton,Crystal Palace,0.3714146614074707,0.12443581223487854,0.5041495561599731,2,0,0,0.2711119602598395
soccer:epl:2026-08-22:ipswich:sunderland,2026-08-22T14:00:00Z,Ipswich,Sunderland,0.015642259269952774,0.4539676904678345,0.5303900837898254,2,0,0,0.28760631834750905
soccer:epl:2026-08-22:nottm-forest:leeds,2026-08-22T14:00:00Z,Nott'm Forest,Leeds,0.6432381868362427,0.12205759435892105,0.2347041517496109,0,2,0,0.2797175362887407
soccer:epl:2026-08-22:brentford:tottenham,2026-08-22T16:30:00Z,Brentford,Tottenham,0.6051933765411377,0.053885165601968765,0.340921550989151,0,0,0,0.25725979341259014
soccer:epl:2026-08-23:brighton:aston-villa,2026-08-23T13:00:00Z,Brighton,Aston Villa,0.47742992639541626,0.15243196487426758,0.37013810873031616,0,0,0,0.2581032412965186
soccer:epl:2026-08-23:man-city:bournemouth,2026-08-23T13:00:00Z,Man City,Bournemouth,0.6998703479766846,0.17122304439544678,0.12890666723251343,0,0,0,0.2100601794027478
soccer:epl:2026-08-23:newcastle:liverpool,2026-08-23T15:30:00Z,Newcastle,Liverpool,0.4423924386501312,0.1406024694442749,0.41700512170791626,0,1,1,0.25316455696202533
soccer:epl:2026-08-24:fulham:chelsea,2026-08-24T19:00:00Z,Fulham,Chelsea,0.7515699863433838,0.057699766010046005,0.1907302588224411,0,2,0,0.24657534246575338
soccer:epl:2026-08-28:crystal-palace:man-city,2026-08-28T19:00:00Z,Crystal Palace,Man City,0.19973978400230408,0.19525331258773804,0.6050068736076355,2,2,0,0.24299391787678612
soccer:epl:2026-08-29:liverpool:nottm-forest,2026-08-29T11:30:00Z,Liverpool,Nott'm Forest,0.2801026403903961,0.24366427958011627,0.47623303532600403,2,1,1,0.2090909090909091
soccer:epl:2026-08-29:bournemouth:everton,2026-08-29T14:00:00Z,Bournemouth,Everton,0.45057058334350586,0.15614032745361328,0.3932889997959137,0,1,1,0.27177315411526415
soccer:epl:2026-08-29:coventry:hull,2026-08-29T14:00:00Z,Coventry,Hull,0.3129991292953491,0.14542163908481598,0.5415792465209961,2,2,0,0.2720763723150358
soccer:epl:2026-08-29:tottenham:newcastle,2026-08-29T16:30:00Z,Tottenham,Newcastle,0.3692215383052826,0.28941577672958374,0.34136268496513367,0,2,0,0.2525399129172714
soccer:epl:2026-08-30:chelsea:brighton,2026-08-30T13:00:00Z,Chelsea,Brighton,0.4657076895236969,0.09036193042993546,0.44393032789230347,0,0,0,0.23890339425587467
soccer:epl:2026-08-30:leeds:brentford,2026-08-30T13:00:00Z,Leeds,Brentford,0.6585564613342285,0.1580342948436737,0.1834092140197754,0,1,1,0.2864137086903305
soccer:epl:2026-08-30:sunderland:fulham,2026-08-30T13:00:00Z,Sunderland,Fulham,0.5206736922264099,0.12973611056804657,0.3495901823043823,0,0,0,0.2971246006389776
soccer:epl:2026-08-30:man-united:ipswich,2026-08-30T15:30:00Z,Man United,Ipswich,0.9075438976287842,0.057598914951086044,0.034857235848903656,0,0,0,0.19100691775557263
soccer:epl:2026-08-31:aston-villa:arsenal,2026-08-31T19:00:00Z,Aston Villa,Arsenal,0.44599923491477966,0.17052221298217773,0.3834785521030426,0,2,0,0.22919631488278033
