body_id,graph_index,type,instance,kc_family,home_eligible_edges,away_eligible_edges,raw_events_across_32_histories,weighted_event_mass_across_32_histories,minimum_recorded_susceptibility,original_home_gain_sum_across_32_histories,candidate_home_gain_sum_across_32_histories
89461,67695,KCa'b'-ap2,KCa'b'-ap2_R,apbp,0,0,49,48.93495656632689,0.829169807057585,0.0,0.0
89471,67705,KCg-m,KCg-m_R,gamma,1,2,37,35.2846244141745,0.0,0.00033164024353027344,-0.001661062240600586
89505,67734,KCab-s,KCab-s_R,ab,2,0,35,34.35765902483305,0.0,-0.03389894962310791,-0.03533363342285156
89530,67752,KCa'b'-ap2,KCa'b'-ap2_R,apbp,1,0,18,17.946070039449907,0.7782591766453805,0.003637969493865967,0.0035685300827026367
89536,67757,KCg-m,KCg-m_L,gamma,1,2,10,9.656711569081194,0.107185086104373,0.006099998950958252,0.005718111991882324
89552,67771,KCab-c,KCab-c_R,ab,1,0,0,0.0,1.0,0.0,0.0
89574,67788,KCab-s,KCab-s_R,ab,1,0,7,6.936070954662068,0.12580336560421793,-0.0042539238929748535,-0.004309594631195068
89617,67821,KCab-c,KCab-c_L,ab,2,0,0,0.0,1.0,0.0,0.0
89623,67827,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
89658,67850,KCab-s,KCab-s_R,ab,1,0,3,2.9236854531707803,0.5172488740866212,-0.000799715518951416,-0.000827491283416748
89659,67851,KCab-c,KCab-c_R,ab,1,0,0,0.0,1.0,0.0,0.0
89707,67886,KCa'b'-m,KCa'b'-m_L,apbp,1,0,0,0.0,1.0,0.0,0.0
89718,67894,KCab-s,KCab-s_R,ab,1,0,1,1.0,0.8030943831594399,0.00025200843811035156,0.00025200843811035156
89719,67895,KCab-m,KCab-m_R,ab,1,0,17,16.760908870434463,0.0,-0.002045571804046631,-0.0024379491806030273
89761,67923,KCg-m,KCg-m_R,gamma,1,2,13,12.253645155317113,0.0,-0.0006266236305236816,-0.0012815594673156738
89782,67940,KCg-m,KCg-m_L,gamma,1,2,24,23.308009711798825,0.0,0.005392611026763916,0.004363358020782471
89804,67955,KCab-c,KCab-c_R,ab,2,0,4,3.964669679757774,0.904842925545423,-0.005215644836425781,-0.005324959754943848
89834,67980,KCab-m,KCab-m_R,ab,1,0,11,10.442735311831392,0.0,-0.0022228360176086426,-0.0034273266792297363
89839,67982,KCg-m,KCg-m_R,gamma,1,2,0,0.0,1.0,0.0,0.0
89841,67984,KCg-m,KCg-m_R,gamma,1,2,121,118.33515633825296,0.0,-0.00968235731124878,-0.01268148422241211
89858,67998,KCg-m,KCg-m_L,gamma,1,2,118,115.66540407317552,0.14718768181844424,0.018176019191741943,0.01496744155883789
89862,68001,KCab-s,KCab-s_R,ab,2,0,31,30.259485063281748,0.0,0.0042896270751953125,0.002008676528930664
90091,68169,KCa'b'-m,KCa'b'-m_L,apbp,0,0,0,0.0,1.0,0.0,0.0
90098,68176,KCab-s,KCab-s_R,ab,2,0,12,11.508569876264875,0.5779580284191874,0.012141942977905273,0.010477066040039062
90138,68203,KCab-m,KCab-m_R,ab,2,0,29,28.3148582386482,0.0,0.002912163734436035,0.0010235309600830078
90139,68204,KCab-c,KCab-c_L,ab,1,0,1,1.0,0.8206082066684032,-0.0022507905960083008,-0.0022507905960083008
90153,68217,KCa'b'-ap1,KCa'b'-ap1_L,apbp,0,0,0,0.0,1.0,0.0,0.0
90181,68236,KCab-s,KCab-s_R,ab,2,0,0,0.0,1.0,0.0,0.0
90189,68240,KCg-m,KCg-m_L,gamma,1,2,3,3.0,0.0,-0.0020329952239990234,-0.0020329952239990234
90266,68296,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
90291,68315,KCa'b'-m,KCa'b'-m_R,apbp,1,0,0,0.0,1.0,0.0,0.0
90296,68319,KCg-m,KCg-m_L,gamma,1,2,16,15.613581330090717,0.0,0.0031294822692871094,0.002710402011871338
90323,68340,KCa'b'-ap1,KCa'b'-ap1_R,apbp,1,0,0,0.0,1.0,0.0,0.0
90352,68363,KCab-s,KCab-s_R,ab,2,0,39,38.43223891225425,0.47804887854324846,0.004047751426696777,0.0024023056030273438
90363,68371,KCg-m,KCg-m_L,gamma,1,2,19,18.600331994985304,0.5951642103998959,-0.00243222713470459,-0.002756178379058838
90367,68374,KCg-m,KCg-m_R,gamma,1,2,26,24.96434883452104,0.0,-0.00016862154006958008,-0.0021286606788635254
90393,68396,KCg-m,KCg-m_L,gamma,1,2,6,5.9412332978565745,0.0,-0.0006940960884094238,-0.0007470846176147461
90403,68405,KCab-s,KCab-s_R,ab,2,0,3,3.0,0.7109680783227181,0.0008890628814697266,0.0008890628814697266
90439,68428,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
90459,68444,KCab-c,KCab-c_R,ab,1,0,31,30.599997332248,0.0,-0.007712185382843018,-0.008179128170013428
90473,68456,KCab-s,KCab-s_R,ab,2,0,48,47.693620933979886,0.7961188085231181,-0.007421970367431641,-0.008155584335327148
90525,68493,KCa'b'-m,KCa'b'-m_L,apbp,1,0,0,0.0,1.0,0.0,0.0
90569,68527,KCg-m,KCg-m_L,gamma,1,2,55,53.53109579564517,0.0,-0.004976153373718262,-0.006461143493652344
90614,68560,KCa'b'-m,KCa'b'-m_L,apbp,0,0,0,0.0,1.0,0.0,0.0
90640,68575,KCg-m,KCg-m_L,gamma,1,2,118,115.9639285681439,0.13368889563687972,0.001529991626739502,-0.0011154413223266602
90649,68584,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
90650,68585,KCab-s,KCab-s_R,ab,2,0,0,0.0,1.0,0.0,0.0
90672,68606,KCab-s,KCab-s_R,ab,1,0,7,6.948503080681722,0.48658358519510736,0.0008298158645629883,0.0007463693618774414
90790,68697,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
90805,68707,KCab-s,KCab-s_R,ab,2,0,23,22.573353126277844,0.23316388368178564,-0.0028198957443237305,-0.004304647445678711
90809,68709,KCab-m,KCab-m_R,ab,2,0,0,0.0,1.0,0.0,0.0
90812,68711,KCab-s,KCab-s_R,ab,1,0,17,16.811650516909104,0.0,-0.0013630986213684082,-0.0016369819641113281
90870,68750,KCg-m,KCg-m_L,gamma,1,2,132,129.67457225821087,0.008855976845876051,-0.0007781386375427246,-0.0039057135581970215
90905,68776,KCab-s,KCab-s_R,ab,1,0,6,5.5423198621999425,0.0,0.0010929107666015625,-0.0004131197929382324
90919,68786,KCab-m,KCab-m_L,ab,1,0,0,0.0,1.0,0.0,0.0
90928,68793,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
90935,68799,KCab-s,KCab-s_R,ab,2,0,24,23.40546697214702,0.2579167577885232,0.0010411739349365234,-0.0012663602828979492
90944,68805,KCab-s,KCab-s_R,ab,2,0,3,3.0,0.6943762914824162,-0.0021343231201171875,-0.0021343231201171875
91041,68874,KCg-m,KCg-m_R,gamma,1,2,111,109.16094234097831,0.0,-0.009649217128753662,-0.011988818645477295
91091,68910,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
91244,69022,KCg-d,KCg-d_R,gamma,1,2,0,0.0,1.0,0.0,0.0
91287,69060,KCab-c,KCab-c_L,ab,1,0,12,11.925407346021093,0.4552104812491289,-0.008995354175567627,-0.009054124355316162
91344,69102,KCg-m,KCg-m_L,gamma,0,2,8,7.292019452836179,0.0,0.0,0.0
91382,69131,KCab-p,KCab-p_R,ab,1,0,0,0.0,1.0,0.0,0.0
91386,69134,KCa'b'-m,KCa'b'-m_R,apbp,1,0,0,0.0,1.0,0.0,0.0
91435,69170,KCab-m,KCab-m_L,ab,2,0,5,4.899403931288042,0.2798070827358002,-0.007869720458984375,-0.008209586143493652
91487,69203,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
91493,69209,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
91497,69212,KCa'b'-ap2,KCa'b'-ap2_R,apbp,0,0,27,26.931588317551068,0.6655537251342314,0.0,0.0
91544,69252,KCab-s,KCab-s_R,ab,1,0,3,2.923754216849071,0.6127029197569938,-0.00014126300811767578,-0.00021249055862426758
91595,69289,KCab-s,KCab-s_R,ab,2,0,0,0.0,1.0,0.0,0.0
91608,69297,KCg-m,KCg-m_L,gamma,1,2,16,15.410721670055764,0.406253204100082,0.006640732288360596,0.005428791046142578
91751,69404,KCab-p,KCab-p_R,ab,1,0,0,0.0,1.0,0.0,0.0
91797,69439,KCab-m,KCab-m_R,ab,0,0,0,0.0,1.0,0.0,0.0
91800,69442,KCab-m,KCab-m_L,ab,2,0,10,9.848238902101306,0.21548830812725486,-0.011621832847595215,-0.012327909469604492
91910,69524,KCg-m,KCg-m_L,gamma,1,2,3,2.9645057488291533,0.49631151763249015,0.001365959644317627,0.001387178897857666
91926,69535,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
91928,69537,KCg-m,KCg-m_L,gamma,1,3,106,103.60681009559599,0.0,-0.0011921525001525879,-0.004436671733856201
91960,69564,KCab-p,KCab-p_R,ab,2,0,0,0.0,1.0,0.0,0.0
91981,69576,KCab-m,KCab-m_L,ab,1,0,4,3.958581679082204,0.0,-0.0011932849884033203,-0.0012729167938232422
92008,69599,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
92013,69603,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
92030,69612,KCg-m,KCg-m_L,gamma,1,2,24,23.5019647347179,0.0,0.0008659958839416504,0.00043010711669921875
92031,69613,KCab-s,KCab-s_R,ab,1,0,7,6.898246466404194,0.4153329388817238,-0.004129886627197266,-0.0043749213218688965
92040,69620,KCab-s,KCab-s_R,ab,1,0,2,2.0,0.8013724791562942,0.0019071102142333984,0.0019071102142333984
92106,69675,KCab-s,KCab-s_R,ab,1,0,2,2.0,0.6308979585696421,-0.000250399112701416,-0.000250399112701416
92130,69697,KCg-m,KCg-m_L,gamma,1,2,17,16.203668700971967,0.0,0.007974982261657715,0.006473720073699951
92149,69711,KCa'b'-ap2,KCa'b'-ap2_R,apbp,0,0,0,0.0,1.0,0.0,0.0
92168,69725,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
92190,69742,KCa'b'-ap1,KCa'b'-ap1_R,apbp,0,0,1,1.0,0.8227758285316723,0.0,0.0
92252,69787,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
92274,69805,KCab-c,KCab-c_R,ab,1,0,50,48.4894755786438,0.02558812472156512,0.007184386253356934,0.004687309265136719
92275,69806,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
92278,69808,KCg-m,KCg-m_R,gamma,1,2,0,0.0,1.0,0.0,0.0
92294,69816,KCa'b'-m,KCa'b'-m_R,apbp,0,0,20,19.612372080965876,0.5321175567325716,0.0,0.0
92335,69846,KCab-s,KCab-s_R,ab,1,0,20,19.940345174890233,0.637145327970975,-0.00544208288192749,-0.005500316619873047
92358,69862,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
92402,69893,KCa'b'-m,KCa'b'-m_L,apbp,0,0,0,0.0,1.0,0.0,0.0
92424,69911,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
92430,69915,KCab-c,KCab-c_R,ab,1,0,0,0.0,1.0,0.0,0.0
92484,69955,KCab-m,KCab-m_R,ab,1,0,49,48.453542692030034,0.46347304657871363,-0.008451402187347412,-0.0090903639793396
92494,69963,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
92504,69971,KCab-s,KCab-s_R,ab,1,0,9,8.976903265615636,0.7675821355668746,0.0042198896408081055,0.004209458827972412
92532,69989,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
92563,70014,KCab-m,KCab-m_R,ab,1,0,17,16.768225978528932,0.8421580131367065,0.002172112464904785,0.0017874836921691895
92574,70022,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
92628,70061,KCab-s,KCab-s_R,ab,2,0,5,5.0,0.5884568130444491,0.006725788116455078,0.006725788116455078
92633,70064,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,1,1.0,0.9211995343125525,0.0,0.0
92635,70065,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
92662,70089,KCa'b'-ap1,KCa'b'-ap1_R,apbp,0,0,0,0.0,1.0,0.0,0.0
92679,70102,KCg-m,KCg-m_L,gamma,1,2,19,17.897033261090794,0.0,0.007397294044494629,0.004355967044830322
92687,70110,KCab-c,KCab-c_R,ab,1,0,120,118.3335994682022,0.3440336147042557,-0.004819214344024658,-0.007103443145751953
92716,70131,KCab-s,KCab-s_R,ab,1,0,12,11.969965358048661,0.4985788349105535,-0.0035533905029296875,-0.0036173462867736816
92784,70187,KCg-m,KCg-m_R,gamma,1,2,17,16.303877978808597,0.29358933427876566,0.0030704736709594727,0.0019533634185791016
92794,70192,KCab-c,KCab-c_R,ab,1,0,0,0.0,1.0,0.0,0.0
92809,70205,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
92847,70234,KCa'b'-ap1,KCa'b'-ap1_L,apbp,0,0,0,0.0,1.0,0.0,0.0
92877,70256,KCab-s,KCab-s_R,ab,1,0,8,7.833496192662947,0.24112570558752272,-0.0004878044128417969,-0.0008741021156311035
92924,70290,KCg-m,KCg-m_R,gamma,1,2,6,5.746206477209483,0.0,-0.001454770565032959,-0.0016469359397888184
92927,70293,KCg-m,KCg-m_R,gamma,1,2,0,0.0,1.0,0.0,0.0
92952,70315,KCab-m,KCab-m_R,ab,1,0,38,37.32115042618542,0.4393450652571802,-0.006246447563171387,-0.007194221019744873
92960,70321,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
92967,70326,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
92985,70340,KCab-m,KCab-m_R,ab,1,0,37,35.73484439873312,0.3169346887655446,0.004620373249053955,0.0025326013565063477
93017,70363,KCa'b'-m,KCa'b'-m_L,apbp,0,0,60,59.72959133777614,0.7023794618493604,0.0,0.0
93044,70385,KCg-m,KCg-m_L,gamma,1,2,111,108.70353214133438,0.0,-0.00233304500579834,-0.004556775093078613
93050,70390,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
93065,70403,KCg-m,KCg-m_L,gamma,1,2,3,3.0,0.0,0.0028284788131713867,0.0028284788131713867
93108,70438,KCab-p,KCab-p_R,ab,1,0,0,0.0,1.0,0.0,0.0
93113,70441,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
93128,70452,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
93150,70470,KCab-c,KCab-c_R,ab,1,0,9,8.693805912217046,0.10707871387423808,-0.006927907466888428,-0.007585465908050537
93216,70521,KCg-m,KCg-m_L,gamma,1,2,11,10.773643692486853,0.004644267985682102,-0.002962648868560791,-0.003367781639099121
93263,70555,KCa'b'-ap1,KCa'b'-ap1_R,apbp,1,0,0,0.0,1.0,0.0,0.0
93288,70576,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
93301,70587,KCab-m,KCab-m_R,ab,1,0,20,19.831124801658184,0.6839741717484864,0.0020900964736938477,0.002034306526184082
93314,70598,KCab-c,KCab-c_R,ab,2,0,36,35.729230862999565,0.1273718928713305,0.001595139503479004,0.0006959438323974609
93325,70608,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
93326,70609,KCab-s,KCab-s_R,ab,2,0,14,13.955957546068388,0.43758144639335106,-0.010984420776367188,-0.011029481887817383
93327,70610,KCg-m,KCg-m_L,gamma,1,3,34,32.932183556530205,0.0,0.0012769699096679688,-6.884336471557617e-05
93380,70652,KCa'b'-ap2,KCa'b'-ap2_R,apbp,0,0,9,8.949516674700686,0.7324511832775387,0.0,0.0
93409,70677,KCab-s,KCab-s_L,ab,1,0,14,13.973995270539548,0.9084034920686683,-2.086162567138672e-06,-4.690885543823242e-05
93462,70716,KCg-m,KCg-m_R,gamma,1,2,11,10.670422320081515,0.0,-0.0023698806762695312,-0.0028766393661499023
93464,70717,KCab-s,KCab-s_R,ab,1,0,37,36.64664299723551,0.0,-0.005407929420471191,-0.005930304527282715
93485,70734,KCg-m,KCg-m_R,gamma,1,2,0,0.0,1.0,0.0,0.0
93582,70801,KCa'b'-m,KCa'b'-m_R,apbp,2,0,0,0.0,1.0,0.0,0.0
93593,70808,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
93616,70823,KCg-m,KCg-m_L,gamma,1,2,59,56.83390123516624,0.0,0.007302284240722656,0.0036400556564331055
93644,70843,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
93772,70938,KCg-m,KCg-m_R,gamma,1,2,27,25.094771898243636,0.0,0.0028460025787353516,0.00019288063049316406
93786,70949,KCab-m,KCab-m_L,ab,1,0,9,8.882392346539778,0.09138744689307088,-0.005425155162811279,-0.005632460117340088
93797,70958,KCab-c,KCab-c_R,ab,1,0,25,24.259076417075654,0.0,-0.009019553661346436,-0.010367751121520996
93803,70961,KCg-m,KCg-m_L,gamma,1,2,69,68.00978167951861,0.0,-0.009725034236907959,-0.01071995496749878
93837,70989,KCab-s,KCab-s_R,ab,2,0,1,1.0,0.6715179352451603,-0.0018295049667358398,-0.0018295049667358398
93841,70992,KCab-s,KCab-s_L,ab,2,0,0,0.0,1.0,0.0,0.0
93859,71006,KCg-m,KCg-m_R,gamma,1,2,30,29.033622208492158,0.0,-0.0042975544929504395,-0.005211532115936279
93889,71028,KCab-m,KCab-m_R,ab,1,0,21,20.810868997529294,0.0,-0.006578922271728516,-0.00685352087020874
93893,71032,KCab-s,KCab-s_R,ab,1,0,1,1.0,0.8172363919451354,0.0002599954605102539,0.0002599954605102539
93902,71039,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
93976,71104,KCab-p,KCab-p_R,ab,1,0,0,0.0,1.0,0.0,0.0
94001,71121,KCg-m,KCg-m_R,gamma,1,2,11,10.4453354991034,0.0,-0.00010848045349121094,-0.0007610917091369629
94018,71133,KCab-m,KCab-m_R,ab,1,0,8,7.9381208243439145,0.3694351934785149,-0.002107977867126465,-0.0020999908447265625
94050,71155,KCab-m,KCab-m_R,ab,2,0,4,3.8250884248214057,0.0,0.009879827499389648,0.008868694305419922
94078,71176,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
94101,71191,KCab-s,KCab-s_R,ab,2,0,34,33.47740325812397,0.7092321511833625,0.0030121803283691406,0.0019290447235107422
94171,71248,KCab-m,KCab-m_L,ab,1,0,49,48.725398385804695,0.635438153993202,0.006385684013366699,0.005828142166137695
94240,71300,KCab-p,KCab-p_R,ab,1,0,0,0.0,1.0,0.0,0.0
94310,71354,KCg-m,KCg-m_L,gamma,1,2,18,17.53259697209471,0.6649796670922193,0.001606762409210205,0.0007885098457336426
94336,71375,KCab-s,KCab-s_R,ab,1,0,2,2.0,0.5700489535282162,-0.001985907554626465,-0.001985907554626465
94430,71446,KCab-m,KCab-m_L,ab,1,0,21,20.532493295211335,0.3777351951346722,-0.00965338945388794,-0.010179698467254639
94489,71492,KCab-c,KCab-c_R,ab,0,0,0,0.0,1.0,0.0,0.0
94490,71493,KCab-s,KCab-s_R,ab,2,0,49,48.78765472332275,0.4524071259880572,-0.011413097381591797,-0.011949419975280762
94491,71494,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
94509,71503,KCab-c,KCab-c_R,ab,1,0,0,0.0,1.0,0.0,0.0
94518,71509,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
94530,71518,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
94606,71575,KCg-m,KCg-m_L,gamma,1,2,28,27.24427077929624,0.0,-0.0069394707679748535,-0.007858335971832275
94614,71581,KCab-s,KCab-s_L,ab,2,0,13,12.829192618408953,0.737508051796789,0.0013695955276489258,0.0003782510757446289
94622,71585,KCab-c,KCab-c_R,ab,2,0,5,5.0,0.13731133710498414,0.007716059684753418,0.007716059684753418
94663,71608,KCg-m,KCg-m_L,gamma,1,2,4,3.8028871521921603,0.07871733212889494,-0.002498805522918701,-0.0027524232864379883
94674,71616,KCg-m,KCg-m_R,gamma,1,2,12,11.451406256329705,0.0,0.002383112907409668,0.0017921924591064453
94721,71651,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
94754,71677,KCab-s,KCab-s_R,ab,1,0,15,14.902587531158481,0.7087195950313868,0.0035959482192993164,0.0033153295516967773
94785,71702,KCab-c,KCab-c_R,ab,1,0,0,0.0,1.0,0.0,0.0
94790,71706,KCab-s,KCab-s_R,ab,2,0,20,19.73260140532324,0.0,-0.0052269697189331055,-0.006178855895996094
94802,71714,KCa'b'-m,KCa'b'-m_R,apbp,1,0,0,0.0,1.0,0.0,0.0
94839,71745,KCab-c,KCab-c_R,ab,0,0,0,0.0,1.0,0.0,0.0
94845,71751,KCab-p,KCab-p_L,ab,1,0,7,6.994101136417012,0.9639127420777713,-0.0006421208381652832,-0.0006503462791442871
94914,71802,KCg-m,KCg-m_L,gamma,1,2,8,7.517794956892002,0.0,0.0016376972198486328,0.0003644227981567383
94974,71849,KCg-m,KCg-m_R,gamma,1,2,18,17.372923777125912,0.0,0.0037935972213745117,0.0027948617935180664
94993,71862,KCab-s,KCab-s_L,ab,2,0,0,0.0,1.0,0.0,0.0
95042,71899,KCg-m,KCg-m_L,gamma,1,2,4,4.0,0.0,-0.0008851289749145508,-0.0008851289749145508
95072,71922,KCg-m,KCg-m_L,gamma,1,2,8,7.647104238754313,0.45780053604518645,0.0010521411895751953,0.0005384683609008789
95078,71928,KCab-s,KCab-s_L,ab,2,0,0,0.0,1.0,0.0,0.0
95081,71929,KCg-m,KCg-m_L,gamma,1,2,35,34.33700261235406,0.0,-0.003624856472015381,-0.004579365253448486
95092,71936,KCab-m,KCab-m_L,ab,1,0,10,9.584543047238183,0.4030620276135699,0.0024936795234680176,0.0015106201171875
95158,71982,KCg-m,KCg-m_R,gamma,1,2,82,80.15094324096201,0.0,-0.0027617812156677246,-0.005096912384033203
95167,71989,KCg-m,KCg-m_R,gamma,1,2,79,77.05722580844154,0.0,0.0004520416259765625,-0.0023488402366638184
95186,72002,KCab-c,KCab-c_L,ab,2,0,1,1.0,0.7649226476055349,-0.002313971519470215,-0.002313971519470215
95189,72004,KCg-m,KCg-m_L,gamma,1,2,29,28.306055683055312,0.0,-0.0022034645080566406,-0.003319382667541504
95213,72021,KCg-m,KCg-m_R,gamma,1,2,29,27.817994915001872,0.0,0.0020066499710083008,0.0005652308464050293
95265,72065,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
95291,72087,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
95307,72097,KCab-s,KCab-s_L,ab,2,0,1,1.0,0.1857979951529934,0.0,0.0
95349,72126,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
95358,72132,KCa'b'-ap1,KCa'b'-ap1_R,apbp,0,0,0,0.0,1.0,0.0,0.0
95367,72140,KCab-m,KCab-m_R,ab,1,0,29,28.653713752135328,0.0,0.001470029354095459,0.0009868741035461426
95368,72141,KCg-m,KCg-m_L,gamma,1,2,20,19.54015700971687,0.0,-0.0049231648445129395,-0.0054776668548583984
95397,72162,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
95404,72169,KCg-m,KCg-m_L,gamma,1,2,2,2.0,0.0,-0.0005850791931152344,-0.0005850791931152344
95484,72229,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
95517,72256,KCa'b'-ap1,KCa'b'-ap1_L,apbp,0,0,7,6.975416381618614,0.9065252670539923,0.0,0.0
95518,72257,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,2,2.0,0.862909769570668,0.0,0.0
95533,72267,KCab-m,KCab-m_L,ab,1,0,49,48.411332132180334,0.679979728746977,0.0004080533981323242,-0.00048792362213134766
95548,72278,KCab-c,KCab-c_R,ab,1,0,0,0.0,1.0,0.0,0.0
95581,72305,KCab-c,KCab-c_R,ab,1,0,107,105.92004492627002,0.0,-0.015429079532623291,-0.01687842607498169
95583,72307,KCab-s,KCab-s_L,ab,1,0,14,13.948868158840922,0.8709324753654468,-0.0009978413581848145,-0.001098036766052246
95585,72309,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
95590,72313,KCab-s,KCab-s_R,ab,2,0,0,0.0,1.0,0.0,0.0
95591,72314,KCab-p,KCab-p_R,ab,1,0,0,0.0,1.0,0.0,0.0
95639,72350,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
95653,72361,KCab-c,KCab-c_R,ab,2,0,72,71.06694247524206,0.694171408357144,-0.03198683261871338,-0.03438699245452881
95699,72401,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
95707,72408,KCab-s,KCab-s_R,ab,1,0,4,3.930771978580102,0.0,0.0005953311920166016,0.0005540847778320312
95735,72429,KCa'b'-m,KCa'b'-m_L,apbp,1,0,57,56.250753449398836,0.8332649553428578,0.016228795051574707,0.015034198760986328
95778,72456,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
95783,72461,KCab-m,KCab-m_R,ab,1,0,2,2.0,0.5032365562289549,0.0002219080924987793,0.0002219080924987793
95861,72520,KCg-m,KCg-m_L,gamma,1,2,50,48.850090277116,0.0,-0.00041371583938598633,-0.0019481182098388672
95941,72582,KCg-m,KCg-m_L,gamma,1,2,16,15.527120405523142,0.0,-0.003599703311920166,-0.004354000091552734
95970,72600,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
96041,72647,KCab-s,KCab-s_L,ab,2,0,6,5.981896707296131,0.854051611247841,0.0008904933929443359,0.0007991790771484375
96065,72662,KCa'b'-m,KCa'b'-m_R,apbp,1,0,94,93.5699268193018,0.663003804615481,-0.005713045597076416,-0.0063132643699646
96131,72713,KCab-s,KCab-s_R,ab,2,0,42,41.81523795920968,0.8512728214496205,-0.0011935234069824219,-0.0017551183700561523
96191,72756,KCab-m,KCab-m_R,ab,1,0,14,13.803489507740096,0.6310352748210161,0.002663850784301758,0.002406775951385498
96231,72787,KCg-m,KCg-m_L,gamma,1,2,45,43.73005529032402,0.0,-0.0002720952033996582,-0.0018321871757507324
96263,72814,KCab-s,KCab-s_L,ab,2,0,18,17.83776178599769,0.7125470348691588,-0.0046694278717041016,-0.005234718322753906
96273,72819,KCab-c,KCab-c_R,ab,2,0,36,35.17241447870927,0.0,-0.0033783912658691406,-0.006197333335876465
96274,72820,KCab-c,KCab-c_R,ab,1,0,4,3.7487519421134214,0.0,-0.0017437338829040527,-0.0021982192993164062
96304,72843,KCg-d,KCg-d_R,gamma,1,2,0,0.0,1.0,0.0,0.0
96324,72860,KCg-m,KCg-m_R,gamma,1,2,95,92.28520599235232,0.053636706154486305,0.0029619932174682617,-0.0010830163955688477
96383,72900,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
96624,73066,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
